date,season,weathersit,temp,atemp,hum,windspeed,holiday,is_weekend,cnt
2016-09-13 10:00,2,1,25.5,25.5,57.5,17,0,0,1311
2016-09-13 11:00,2,1,29.5,29.5,44,21.5,0,0,1351
2016-09-13 12:00,2,1,30.5,30.5,41.5,21,0,0,1757
2016-09-13 13:00,2,1,32.5,32.5,37,18.5,0,0,1782
2016-09-13 14:00,2,1,33,32,31,19.5,0,0,1820
2016-09-13 15:00,2,1,33,32,32,18.5,0,0,1873
2016-09-13 16:00,2,1,32.5,31.5,32.5,18,0,0,2722
2016-09-13 17:00,2,1,31.5,30.5,34,16,0,0,5189
2016-09-13 18:00,2,1,30,29.5,39,15,0,0,5297
2016-09-13 19:00,2,1,25.5,26,61,12,0,0,3026
2016-09-13 20:00,2,1,24.5,24.5,63,15,0,0,1782
2016-09-13 21:00,2,1,23.5,23.5,67,14,0,0,1294
2016-09-13 22:00,2,1,22.5,22.5,71,12,0,0,1060
2016-09-13 23:00,2,1,22,22,73,7,0,0,630
2016-09-14 0:00,2,1,21.5,21.5,78,6.5,0,0,345
2016-09-14 1:00,2,1,21,21,78,7.5,0,0,161
2016-09-14 2:00,2,1,20.5,20.5,83,7,0,0,104
2016-09-14 3:00,2,1,20.5,20.5,80.5,7,0,0,47
2016-09-14 4:00,2,1,21,21,78,10,0,0,90
2016-09-14 5:00,2,1,20,20,83,7,0,0,184
2016-09-14 6:00,2,1,20,20,83,11,0,0,924
2016-09-14 7:00,2,1,21,21,78,11,0,0,3087
2016-09-14 8:00,2,1,22.5,22.5,71,14,0,0,5422
2016-09-14 9:00,2,1,24.5,24.5,63,17,0,0,2708
2016-09-14 10:00,2,1,26.5,26.5,52.5,10,0,0,1387
2016-09-14 11:00,2,1,27,27,49.5,14,0,0,1435
2016-09-14 12:00,2,1,26.5,27,54.5,15.5,0,0,1819
2016-09-14 13:00,2,1,25.5,25.5,57.5,16,0,0,1983
2016-09-14 14:00,2,1,26.5,26.5,52.5,17,0,0,1796
2016-09-14 15:00,2,1,27.5,27.5,45,12,0,0,1959
2016-09-14 16:00,2,1,27.5,27.5,42.5,12,0,0,2717
2016-09-14 17:00,2,1,26,26,48,15,0,0,5120
2016-09-14 18:00,2,1,26,26,48,11,0,0,5345
2016-09-14 19:00,2,1,24.5,24.5,54,10,0,0,2999
2016-09-14 20:00,2,1,23,23,55,9,0,0,1830
2016-09-14 21:00,2,1,22,22,57,6,0,0,1306
2016-09-14 22:00,2,1,21.5,21.5,58.5,5,0,0,1035
2016-09-14 23:00,2,1,20.5,20.5,68.5,0,0,0,675
2016-09-15 0:00,2,1,20,20,69,6,0,0,373
2016-09-15 1:00,2,1,19.5,19.5,71,0,0,0,208
2016-09-15 2:00,2,1,19,19,73,5,0,0,105
2016-09-15 3:00,2,1,18.5,18.5,80.5,2,0,0,81
2016-09-15 4:00,2,1,18,18,83,2,0,0,96
2016-09-15 5:00,2,1,18,18,83,2,0,0,176
2016-09-15 6:00,2,1,18,18,85.5,3,0,0,913
2016-09-15 7:00,2,1,19.5,19.5,80.5,3.5,0,0,2929
2016-09-15 8:00,2,1,20.5,20.5,75.5,5.5,0,0,5295
2016-09-15 9:00,2,1,22,22,71,12,0,0,2671
2016-09-15 10:00,2,1,24,24,63,14,0,0,1465
2016-09-15 11:00,2,1,25.5,25.5,57.5,16,0,0,1405
2016-09-15 12:00,2,1,27,28,54,13,0,0,1780
2016-09-15 13:00,2,1,28.5,28.5,46.5,11,0,0,1908
2016-09-15 14:00,2,1,30,30,41.5,11,0,0,1689
2016-09-15 15:00,2,1,29.5,29.5,44,8,0,0,1947
2016-09-15 16:00,2,2,28,29,51,13,0,0,2542
2016-09-15 17:00,2,2,26.5,27.5,58,19,0,0,4680
2016-09-15 18:00,2,2,24.5,24.5,59,18.5,0,0,4628
2016-09-15 19:00,2,2,22.5,22.5,65,18,0,0,2626
2016-09-15 20:00,2,2,21.5,21.5,71,16,0,0,1586
2016-09-15 21:00,2,3,21,21,73,15,0,0,1238
2016-09-15 22:00,2,4,21,21,73,14,0,0,1039
2016-09-15 23:00,2,3,20,20,75.5,12,0,0,755
2016-09-16 0:00,2,3,20,20,78,11,0,0,429
2016-09-16 1:00,2,3,19,19,83,15,0,0,265
2016-09-16 2:00,2,4,19,19,83,12,0,0,147
2016-09-16 3:00,2,4,19,19,83,12,0,0,111
2016-09-16 4:00,2,7,19,19,83,17,0,0,79
2016-09-16 5:00,2,7,19,19,83,18,0,0,71
2016-09-16 6:00,2,10,18.5,18.5,91,16,0,0,242
2016-09-16 7:00,2,7,17.5,17.5,91,16.5,0,0,709
2016-09-16 8:00,2,7,17,17,94,11,0,0,1381
2016-09-16 9:00,2,7,17,17,88,12,0,0,1007
2016-09-16 10:00,2,7,17,17,88,16,0,0,565
2016-09-16 11:00,2,7,16,16,85.5,24,0,0,437
2016-09-16 12:00,2,7,16,16,83,19,0,0,735
2016-09-16 13:00,2,7,16,16,85.5,17,0,0,945
2016-09-16 14:00,2,7,16,16,83,23,0,0,724
2016-09-16 15:00,2,7,16.5,16.5,80,20,0,0,1142
2016-09-16 16:00,2,3,17.5,17.5,68.5,20.5,0,0,1942
2016-09-16 17:00,2,2,18,18,66,17,0,0,3467
2016-09-16 18:00,2,2,18,18,62,17.5,0,0,2700
2016-09-16 19:00,2,2,17,17,66,19.5,0,0,1738
2016-09-16 20:00,2,2,16.5,16.5,66,20,0,0,1025
2016-09-16 21:00,2,1,16,16,68,20,0,0,754
2016-09-16 22:00,2,1,15.5,15.5,70,22,0,0,758
2016-09-16 23:00,2,1,15,15,72,20,0,0,594
2016-09-17 0:00,2,1,15,15,74.5,19,0,1,472
2016-09-17 1:00,2,1,15,15,74.5,20.5,0,1,384
2016-09-17 2:00,2,1,15,15,74.5,20.5,0,1,248
2016-09-17 3:00,2,1,15,15,77,19.5,0,1,142
2016-09-17 4:00,2,4,15,15,72,22,0,1,140
2016-09-17 5:00,2,4,15,15,72,25,0,1,98
2016-09-17 6:00,2,3,15,15,72,24,0,1,172
2016-09-17 7:00,2,3,14.5,14.5,79.5,24,0,1,314
2016-09-17 8:00,2,3,14,14,82,20,0,1,597
2016-09-17 9:00,2,4,14.5,14.5,79.5,22,0,1,968
2016-09-17 10:00,2,3,15,15,77,22,0,1,1444
2016-09-17 11:00,2,4,15,15,82,25,0,1,1701
2016-09-17 12:00,2,4,16,16,77,23,0,1,2056
2016-09-17 13:00,2,4,16,16,77,24,0,1,2289
2016-09-17 14:00,2,4,16,16,83,20,0,1,2456
2016-09-17 15:00,2,4,16,16,83,22,0,1,2556
2016-09-17 16:00,2,4,16,16,83,20.5,0,1,2422
2016-09-17 17:00,2,4,16,16,83,17,0,1,2264
2016-09-17 18:00,2,4,16,16,88,16,0,1,1906
2016-09-17 19:00,2,4,16,16,88,19,0,1,1404
2016-09-17 20:00,2,3,16,16,88,17,0,1,1028
2016-09-17 21:00,2,3,16,16,88,15,0,1,752
2016-09-17 22:00,2,3,16,16,88,12,0,1,722
2016-09-17 23:00,2,3,15,15,94,8,0,1,647
2016-09-18 0:00,2,3,15,15,91,8.5,0,1,595
2016-09-18 1:00,2,3,15,15,94,9,0,1,489
2016-09-18 2:00,2,3,15.5,15.5,91,9,0,1,364
2016-09-18 3:00,2,4,15,15,94,7,0,1,266
2016-09-18 4:00,2,3,15,15,94,9,0,1,172
2016-09-18 5:00,2,3,15,15,94,10,0,1,127
2016-09-18 6:00,2,3,15,15,94,8,0,1,123
2016-09-18 7:00,2,3,15,15,91,9,0,1,250
2016-09-18 8:00,2,3,15,15,91,9,0,1,430
2016-09-18 9:00,2,3,15.5,15.5,85.5,8,0,1,925
2016-09-18 10:00,2,4,17,17,77,8,0,1,1507
2016-09-18 11:00,2,4,17.5,17.5,75,11,0,1,2028
2016-09-18 12:00,2,3,18,18,73,11,0,1,2415
2016-09-18 13:00,2,3,19,19,64,8,0,1,2549
2016-09-18 14:00,2,3,19,19,64,10,0,1,2826
2016-09-18 15:00,2,3,19,19,64,11,0,1,2776
2016-09-18 16:00,2,3,19,19,64,7,0,1,2738
2016-09-18 17:00,2,3,19,19,64,8,0,1,2637
2016-09-18 18:00,2,3,19,19,64,8,0,1,2157
2016-09-18 19:00,2,3,19,19,66,6.5,0,1,1421
2016-09-18 20:00,2,3,19,19,68,5,0,1,960
2016-09-18 21:00,2,4,19,19,68,0,0,1,697
2016-09-18 22:00,2,4,18,18,73,4,0,1,578
2016-09-18 23:00,2,4,18,18,73,2,0,1,433
2016-09-19 0:00,2,4,18,18,73,6.5,0,0,275
2016-09-19 1:00,2,4,18,18,70.5,11,0,0,169
2016-09-19 2:00,2,4,17,17,73,8,0,0,114
2016-09-19 3:00,2,4,17,17,73,4,0,0,98
2016-09-19 4:00,2,4,17,17,73,6,0,0,72
2016-09-19 5:00,2,4,17,17,73,6.5,0,0,159
2016-09-19 6:00,2,3,16.5,16.5,75,6.5,0,0,766
2016-09-19 7:00,2,3,16,16,77,5.5,0,0,2572
2016-09-19 8:00,2,1,16.5,16.5,75,7,0,0,4708
2016-09-19 9:00,2,1,17.5,17.5,70.5,7.5,0,0,2225
2016-09-19 10:00,2,2,18,18,68,8,0,0,1130
2016-09-19 11:00,2,2,20,20,56,6,0,0,1126
2016-09-19 12:00,2,2,20.5,20.5,54.5,3,0,0,1448
2016-09-19 13:00,2,3,20,20,58,5,0,0,1443
2016-09-19 14:00,2,2,20,20,58,7,0,0,1454
2016-09-19 15:00,2,2,20,20,56,8,0,0,1636
2016-09-19 16:00,2,2,20,20,58,7.5,0,0,2150
2016-09-19 17:00,2,3,19,19,68,13,0,0,3493
2016-09-19 18:00,2,7,19,19,70.5,10,0,0,3207
2016-09-19 19:00,2,3,18,18,78,8,0,0,1722
2016-09-19 20:00,2,2,18,18,78,8,0,0,1206
2016-09-19 21:00,2,4,17.5,17.5,80.5,10,0,0,872
2016-09-19 22:00,2,4,17,17,83,8,0,0,633
2016-09-19 23:00,2,2,17,17,83,6,0,0,431
2016-09-20 0:00,2,1,16.5,16.5,85.5,6,0,0,224
2016-09-20 1:00,2,7,16,16,88,6.5,0,0,135
2016-09-20 2:00,2,7,16,16,88,5,0,0,120
2016-09-20 3:00,2,7,16,16,88,4,0,0,78
2016-09-20 4:00,2,7,16,16,88,5,0,0,74
2016-09-20 5:00,2,3,16,16,88,6,0,0,161
2016-09-20 6:00,2,3,16,16,88,6.5,0,0,888
2016-09-20 7:00,2,3,16,16,88,6.5,0,0,2740
2016-09-20 8:00,2,3,16,16,83,8,0,0,4934
2016-09-20 9:00,2,3,15.5,15.5,91,9,0,0,2494
2016-09-20 10:00,2,7,16,16,85.5,9,0,0,1156
2016-09-20 11:00,2,3,16,16,85.5,10,0,0,1063
2016-09-20 12:00,2,3,16.5,16.5,80,7,0,0,1424
2016-09-20 13:00,2,3,17,17,77,7,0,0,1410
2016-09-20 14:00,2,3,18,18,70.5,6,0,0,1386
2016-09-20 15:00,2,3,18,18,68,7,0,0,1595
2016-09-20 16:00,2,3,19,19,64,6.5,0,0,2343
2016-09-20 17:00,2,3,19,19,62,6.5,0,0,4507
2016-09-20 18:00,2,3,18,18,66,7,0,0,4423
2016-09-20 19:00,2,2,18,18,66,5.5,0,0,2400
2016-09-20 20:00,2,2,17.5,17.5,70.5,5,0,0,1405
2016-09-20 21:00,2,3,17,17,68,5,0,0,1017
2016-09-20 22:00,2,4,17,17,70.5,5,0,0,799
2016-09-20 23:00,2,4,17,17,73,5,0,0,516
2016-09-21 0:00,2,2,16.5,16.5,80,8,0,0,241
2016-09-21 1:00,2,2,16,16,83,7,0,0,179
2016-09-21 2:00,2,3,16,16,83,6,0,0,91
2016-09-21 3:00,2,4,16,16,83,5,0,0,76
2016-09-21 4:00,2,1,15.5,15.5,85.5,6.5,0,0,68
2016-09-21 5:00,2,1,15,15,88,8,0,0,168
2016-09-21 6:00,2,1,15,15,88,7,0,0,856
2016-09-21 7:00,2,1,15,15,88,6,0,0,2822
2016-09-21 8:00,2,1,16,16,85.5,8,0,0,5188
2016-09-21 9:00,2,2,16.5,16.5,85.5,8,0,0,2518
2016-09-21 10:00,2,1,18.5,18.5,73,6.5,0,0,1336
2016-09-21 11:00,2,2,21,21,57,11,0,0,1304
2016-09-21 12:00,2,2,21.5,21.5,55,12,0,0,1678
2016-09-21 13:00,2,2,22.5,22,47,12,0,0,1770
2016-09-21 14:00,2,2,22,22,51.5,14,0,0,1653
2016-09-21 15:00,2,2,22.5,22.5,50,16,0,0,1819
2016-09-21 16:00,2,2,22,21,47,18,0,0,2492
2016-09-21 17:00,2,1,21,21,50,13,0,0,4720
2016-09-21 18:00,2,1,20,20,53,14,0,0,4615
2016-09-21 19:00,2,1,19,19,60,9,0,0,2580
2016-09-21 20:00,2,1,18,18,66,8,0,0,1473
2016-09-21 21:00,2,1,17,17,73,7,0,0,1109
2016-09-21 22:00,2,1,16,16,77,9,0,0,928
2016-09-21 23:00,2,1,16,16,77,5.5,0,0,583
2016-09-22 0:00,2,1,16.5,16.5,80,5.5,0,0,325
2016-09-22 1:00,2,3,16,16,80,6.5,0,0,172
2016-09-22 2:00,2,3,16,16,77,6,0,0,151
2016-09-22 3:00,2,1,16,16,80,6.5,0,0,89
2016-09-22 4:00,2,2,16,16,77,6,0,0,80
2016-09-22 5:00,2,2,16,16,83,8,0,0,166
2016-09-22 6:00,2,3,16,16,83,10,0,0,837
2016-09-22 7:00,2,2,16,16,80,11,0,0,2718
2016-09-22 8:00,2,2,16,16,74.5,13,0,0,4992
2016-09-22 9:00,2,1,17,17,68,13,0,0,2511
2016-09-22 10:00,2,2,18.5,18.5,62,14,0,0,1339
2016-09-22 11:00,2,2,19,19,60,16,0,0,1333
2016-09-22 12:00,2,3,20,20,56,17,0,0,1680
2016-09-22 13:00,2,3,19,19,62,16,0,0,1637
2016-09-22 14:00,2,3,19,19,64,17,0,0,1220
2016-09-22 15:00,2,3,19,19,73,11,0,0,1563
2016-09-22 16:00,2,2,19,19,70.5,14,0,0,2332
2016-09-22 17:00,2,2,20,20,64,16,0,0,4293
2016-09-22 18:00,2,2,19,19,68,15,0,0,4195
2016-09-22 19:00,2,2,18,18,73,10,0,0,2438
2016-09-22 20:00,2,1,17,17,77,10,0,0,1430
2016-09-22 21:00,2,1,16.5,16.5,80,12,0,0,1075
2016-09-22 22:00,2,2,16.5,16.5,61,12,0,0,860
2016-09-22 23:00,2,3,16,16,59,13,0,0,607
2016-09-23 0:00,2,4,16,16,59,12,0,0,340
2016-09-23 1:00,2,3,14.5,14.5,61,7,0,0,200
2016-09-23 2:00,2,3,14,14,72,9,0,0,134
2016-09-23 3:00,2,2,13,13,77,9,0,0,97
2016-09-23 4:00,2,1,13,13,77,8,0,0,74
2016-09-23 5:00,2,1,12,12,82,7,0,0,148
2016-09-23 6:00,2,1,12,12,79.5,10,0,0,695
2016-09-23 7:00,2,1,12,12,77,9,0,0,2325
2016-09-23 8:00,2,1,13.5,13.5,69.5,10,0,0,4533
2016-09-23 9:00,2,1,14.5,14.5,65,10,0,0,2476
2016-09-23 10:00,2,1,16.5,16.5,53.5,12,0,0,1431
2016-09-23 11:00,2,1,17.5,17.5,49,10,0,0,1548
2016-09-23 12:00,2,1,18.5,18.5,43,8,0,0,1845
2016-09-23 13:00,2,1,20,20,39,10,0,0,1950
2016-09-23 14:00,2,1,20,20,38,10,0,0,1962
2016-09-23 15:00,2,1,20,20,38,12,0,0,2069
2016-09-23 16:00,2,1,19,19,43,15,0,0,2756
2016-09-23 17:00,2,1,19,19,43,15,0,0,4474
2016-09-23 18:00,2,1,18,18,46,15,0,0,3637
2016-09-23 19:00,2,1,16.5,16.5,52,12,0,0,2064
2016-09-23 20:00,2,1,15.5,15.5,59,12,0,0,1235
2016-09-23 21:00,2,1,14.5,14.5,65,12,0,0,964
2016-09-23 22:00,2,1,14,14,67,9,0,0,851
2016-09-23 23:00,2,1,14,14,72,6,0,0,720
2016-09-24 0:00,2,1,14,14,74.5,8,0,1,566
2016-09-24 1:00,2,1,14,14,77,7,0,1,434
2016-09-24 2:00,2,2,14.5,14.5,74.5,6.5,0,1,342
2016-09-24 3:00,2,1,15.5,15.5,74.5,14,0,1,226
2016-09-24 4:00,2,1,16.5,16.5,75,12,0,1,152
2016-09-24 5:00,2,1,16,16,77,14,0,1,120
2016-09-24 6:00,2,1,16,16,77,13,0,1,174
2016-09-24 7:00,2,1,16,16,77,9,0,1,354
2016-09-24 8:00,2,1,17,17,77,11,0,1,718
2016-09-24 9:00,2,1,19,19,64,17,0,1,1275
2016-09-24 10:00,2,1,20,20,60,19,0,1,1737
2016-09-24 11:00,2,1,21,21,53,22,0,1,2397
2016-09-24 12:00,2,1,22,21,45.5,24,0,1,2994
2016-09-24 13:00,2,1,23,22,41,24,0,1,3379
2016-09-24 14:00,2,1,22,21,44,28,0,1,3394
2016-09-24 15:00,2,1,22,21,47,22,0,1,3434
2016-09-24 16:00,2,1,21,21,50,20.5,0,1,3216
2016-09-24 17:00,2,1,21,21,50,13,0,1,3139
2016-09-24 18:00,2,1,20.5,20.5,56.5,15,0,1,2329
2016-09-24 19:00,2,1,20,20,60,13,0,1,1656
2016-09-24 20:00,2,1,20,20,56,14,0,1,1179
2016-09-24 21:00,2,1,20,20,60,15,0,1,822
2016-09-24 22:00,2,1,20,20,60,17,0,1,902
2016-09-24 23:00,2,1,20,20,58,20,0,1,847
2016-09-25 0:00,2,1,20,20,56,19.5,0,1,726
2016-09-25 1:00,2,1,19.5,19.5,58,20.5,0,1,563
2016-09-25 2:00,2,1,19,19,62,19.5,0,1,451
2016-09-25 3:00,2,1,19,19,64,18.5,0,1,302
2016-09-25 4:00,2,1,19,19,68,17,0,1,150
2016-09-25 5:00,2,2,19,19,70.5,17,0,1,119
2016-09-25 6:00,2,7,16.5,16.5,83,16.5,0,1,98
2016-09-25 7:00,2,7,16,16,85.5,17.5,0,1,201
2016-09-25 8:00,2,3,16.5,16.5,83,21,0,1,397
2016-09-25 9:00,2,2,16,16,80,19.5,0,1,857
2016-09-25 10:00,2,2,17,17,73,22,0,1,1401
2016-09-25 11:00,2,2,17.5,17.5,64,25,0,1,1952
2016-09-25 12:00,2,2,18.5,18.5,54,25,0,1,2389
2016-09-25 13:00,2,2,19.5,19.5,47.5,28.5,0,1,2716
2016-09-25 14:00,2,2,20,20,44.5,29,0,1,2864
2016-09-25 15:00,2,1,20,20,41.5,28,0,1,2901
2016-09-25 16:00,2,1,19.5,19.5,46,26,0,1,2751
2016-09-25 17:00,2,2,18,18,52,24,0,1,2675
2016-09-25 18:00,2,2,17,17,52,20,0,1,2295
2016-09-25 19:00,2,1,17,17,52,17,0,1,1407
2016-09-25 20:00,2,1,16,16,57,16,0,1,958
2016-09-25 21:00,2,1,15.5,15.5,61,11,0,1,595
2016-09-25 22:00,2,1,14.5,14.5,67.5,11,0,1,515
2016-09-25 23:00,2,1,14,14,72,8,0,1,380
2016-09-26 0:00,2,1,14,14,72,9,0,0,214
2016-09-26 1:00,2,1,13,13,77,9,0,0,106
2016-09-26 2:00,2,1,13,13,77,7,0,0,70
2016-09-26 3:00,2,1,13,13,77,8,0,0,50
2016-09-26 4:00,2,1,13,13,77,8,0,0,47
2016-09-26 5:00,2,1,13,13,77,7.5,0,0,157
2016-09-26 6:00,2,1,13,13,77,8,0,0,785
2016-09-26 7:00,2,2,14,14,74.5,6.5,0,0,2421
2016-09-26 8:00,2,2,14.5,14.5,74.5,8.5,0,0,4525
2016-09-26 9:00,2,2,15.5,15.5,70,12,0,0,2342
2016-09-26 10:00,2,2,16,16,68,10,0,0,1134
2016-09-26 11:00,2,2,17,17,64,12,0,0,1146
2016-09-26 12:00,2,2,16.5,16.5,68,10,0,0,1384
2016-09-26 13:00,2,2,18,18,60,16,0,0,1267
2016-09-26 14:00,2,2,18,18,56,19,0,0,1305
2016-09-26 15:00,2,2,19,19,49,16,0,0,1556
2016-09-26 16:00,2,2,18.5,18.5,50.5,17,0,0,2125
2016-09-26 17:00,2,2,18.5,18.5,54,16,0,0,4338
2016-09-26 18:00,2,2,17.5,17.5,62,15,0,0,4346
2016-09-26 19:00,2,1,16.5,16.5,66,8,0,0,2254
2016-09-26 20:00,2,1,16,16,72,9,0,0,1294
2016-09-26 21:00,2,1,14.5,14.5,77,7,0,0,873
2016-09-26 22:00,2,1,14,14,77,6,0,0,657
2016-09-26 23:00,2,1,13,13,82,7,0,0,378
2016-09-27 0:00,2,1,13,13,85,7,0,0,161
2016-09-27 1:00,2,1,13,13,85,6.5,0,0,121
2016-09-27 2:00,2,1,13,13,85,6.5,0,0,52
2016-09-27 3:00,2,1,15,15,70.5,9.5,0,0,53
2016-09-27 4:00,2,1,15.5,15.5,63.5,11,0,0,53
2016-09-27 5:00,2,1,14.5,14.5,70,13,0,0,146
2016-09-27 6:00,2,2,14.5,14.5,74.5,10,0,0,883
2016-09-27 7:00,2,3,15.5,15.5,74.5,9,0,0,2710
2016-09-27 8:00,2,2,17,17,73,14,0,0,5023
2016-09-27 9:00,2,3,18,18,66,21.5,0,0,2479
2016-09-27 10:00,2,3,19,19,64,23,0,0,1233
2016-09-27 11:00,2,3,19,19,64,27,0,0,1150
2016-09-27 12:00,2,3,18.5,18.5,70.5,23,0,0,1447
2016-09-27 13:00,2,3,18,18,78,20,0,0,1399
2016-09-27 14:00,2,3,19,19,78,22,0,0,1374
2016-09-27 15:00,2,4,19,19,80.5,20.5,0,0,1531
2016-09-27 16:00,2,3,20,20,73,19.5,0,0,2014
2016-09-27 17:00,2,3,19,19,78,21,0,0,4195
2016-09-27 18:00,2,2,19,19,78,18,0,0,3961
2016-09-27 19:00,2,3,19,19,78,19,0,0,2301
2016-09-27 20:00,2,3,18.5,18.5,80.5,16,0,0,1316
2016-09-27 21:00,2,3,18,18,83,12,0,0,1004
2016-09-27 22:00,2,4,18,18,83,11,0,0,710
2016-09-27 23:00,2,3,17.5,17.5,85.5,15,0,0,435
2016-09-28 0:00,2,2,17,17,83,15,0,0,236
2016-09-28 1:00,2,2,16,16,91,15,0,0,149
2016-09-28 2:00,2,2,15.5,15.5,88,20.5,0,0,73
2016-09-28 3:00,2,2,14.5,14.5,85,25,0,0,54
2016-09-28 4:00,2,3,14,14,82,22,0,0,54
2016-09-28 5:00,2,3,14,14,88,20.5,0,0,147
2016-09-28 6:00,2,2,14,14,82,19.5,0,0,858
2016-09-28 7:00,2,2,14,14,82,15,0,0,2802
2016-09-28 8:00,2,1,14.5,14.5,79.5,23,0,0,4967
2016-09-28 9:00,2,1,16.5,16.5,70,24,0,0,2607
2016-09-28 10:00,2,1,18.5,18.5,62,21,0,0,1269
2016-09-28 11:00,2,2,20,20,60.5,23,0,0,1266
2016-09-28 12:00,2,2,21,21,57,25,0,0,1700
2016-09-28 13:00,2,2,21.5,21.5,58.5,25,0,0,1706
2016-09-28 14:00,2,2,21.5,21.5,62.5,25,0,0,1545
2016-09-28 15:00,2,2,23.5,23.5,59,26,0,0,1758
2016-09-28 16:00,2,3,22.5,22.5,65,20,0,0,2397
2016-09-28 17:00,2,2,22,22,65,18,0,0,4406
2016-09-28 18:00,2,2,20.5,20.5,71,20.5,0,0,4337
2016-09-28 19:00,2,3,19,19,78,18.5,0,0,2393
2016-09-28 20:00,2,3,18.5,18.5,80.5,17,0,0,1381
2016-09-28 21:00,2,3,17.5,17.5,85.5,21.5,0,0,1080
2016-09-28 22:00,2,3,17,17,88,24,0,0,828
2016-09-28 23:00,2,3,17.5,17.5,85.5,26,0,0,516
2016-09-29 0:00,2,4,18,18,83,21,0,0,274
2016-09-29 1:00,2,4,18,18,83,25,0,0,144
2016-09-29 2:00,2,4,19,19,78,24,0,0,106
2016-09-29 3:00,2,4,18.5,18.5,85.5,22,0,0,79
2016-09-29 4:00,2,7,18,18,88,20,0,0,60
2016-09-29 5:00,2,7,18,18,83,25,0,0,162
2016-09-29 6:00,2,3,18,18,83,26,0,0,722
2016-09-29 7:00,2,7,18,18,83,24,0,0,2389
2016-09-29 8:00,2,3,18.5,18.5,80.5,24,0,0,4775
2016-09-29 9:00,2,3,18.5,18.5,80.5,25,0,0,2229
2016-09-29 10:00,2,7,16.5,16.5,77,31,0,0,746
2016-09-29 11:00,2,7,16.5,16.5,80,23,0,0,806
2016-09-29 12:00,2,2,17.5,17.5,75,23,0,0,1353
2016-09-29 13:00,2,2,19,19,62,23,0,0,1442
2016-09-29 14:00,2,2,19,19,52,32.5,0,0,1435
2016-09-29 15:00,2,2,20,20,46,30,0,0,1629
2016-09-29 16:00,2,2,19,19,49,30.5,0,0,2174
2016-09-29 17:00,2,2,19,19,46,26,0,0,4152
2016-09-29 18:00,2,2,18,18,46,30,0,0,3952
2016-09-29 19:00,2,2,17,17,52,26,0,0,2167
2016-09-29 20:00,2,1,16,16,57,22,0,0,1333
2016-09-29 21:00,2,1,15,15,65.5,22,0,0,1037
2016-09-29 22:00,2,1,14.5,14.5,65,21,0,0,773
2016-09-29 23:00,2,1,14,14,69.5,19,0,0,572
2016-09-30 0:00,2,1,14,14,69.5,21,0,0,286
2016-09-30 1:00,2,1,14,14,69.5,17,0,0,201
2016-09-30 2:00,2,1,13.5,13.5,69.5,16,0,0,113
2016-09-30 3:00,2,1,13,13,74.5,17,0,0,77
2016-09-30 4:00,2,1,13,13,74.5,17,0,0,89
2016-09-30 5:00,2,1,13,13,77,15,0,0,158
2016-09-30 6:00,2,1,13,13,77,15,0,0,681
2016-09-30 7:00,2,1,13,13,77,12,0,0,2359
2016-09-30 8:00,2,1,13.5,13.5,74.5,14,0,0,4551
2016-09-30 9:00,2,2,15.5,15.5,65.5,18.5,0,0,2510
2016-09-30 10:00,2,2,16.5,16.5,55.5,22,0,0,1409
2016-09-30 11:00,2,2,17,17,52,25,0,0,1435
2016-09-30 12:00,2,2,17.5,17.5,54,19.5,0,0,1335
2016-09-30 13:00,2,2,18,18,52,20.5,0,0,1715
2016-09-30 14:00,2,2,19,19,49,21.5,0,0,1632
2016-09-30 15:00,2,2,18.5,18.5,52,24,0,0,1725
2016-09-30 16:00,2,2,19,19,49,22,0,0,2472
2016-09-30 17:00,2,2,18,18,52,20.5,0,0,4091
2016-09-30 18:00,2,2,17,17,57.5,18.5,0,0,3393
2016-09-30 19:00,2,1,16,16,68,13,0,0,1545
2016-09-30 20:00,2,7,14.5,14.5,79.5,13,0,0,662
2016-09-30 21:00,2,1,14,14,82,7,0,0,503
2016-09-30 22:00,2,1,14,14,82,7,0,0,408
2016-09-30 23:00,2,1,13,13,85,7,0,0,403
2016-10-01 0:00,2,1,13,13,82,6.5,0,1,568
2016-10-01 1:00,2,2,13,13,82,7,0,1,449
2016-10-01 2:00,2,7,13,13,82,3,0,1,360
2016-10-01 3:00,2,7,13,13,85,2,0,1,220
2016-10-01 4:00,2,2,13,13,88,6.5,0,1,193
2016-10-01 5:00,2,7,13,13,88,6.5,0,1,120
2016-10-01 6:00,2,1,13,13,88,5,0,1,153
2016-10-01 7:00,2,1,12,12,94,3,0,1,321
2016-10-01 8:00,2,1,13,13,88,5,0,1,681
2016-10-01 9:00,2,7,14,14,82,5,0,1,679
2016-10-01 10:00,2,7,14,14,82,7.5,0,1,590
2016-10-01 11:00,2,7,13,13,82,11,0,1,671
2016-10-01 12:00,2,7,13,13,82,11,0,1,768
2016-10-01 13:00,2,7,13,13,82,10,0,1,1246
2016-10-01 14:00,2,2,15.5,15.5,67.5,18.5,0,1,1566
2016-10-01 15:00,2,2,15.5,15.5,63,19.5,0,1,1969
2016-10-01 16:00,2,7,15,15,63,16,0,1,1900
2016-10-01 17:00,2,7,13,13,72,11,0,1,1321
2016-10-01 18:00,2,1,12,12,77,6.5,0,1,1311
2016-10-01 19:00,2,7,12,12,88,10,0,1,627
2016-10-01 20:00,2,7,12,12,85,14,0,1,480
